📺央视频道,#genre#
动作电影,https://feiyang.wangdu.site/decrypt.php?url=QlN1ZWMxYURwQW5VOThlZjZHTWwzdklpbnlsMTlPOWJjcDhkcTd2eVdoaVlyaU9rNXYxZEhYK0FLZjg5L0JOMA%3D%3D
古装剧场,https://feiyang.wangdu.site/decrypt.php?url=QlN1ZWMxYURwQW5VOThlZjZHTWwzckkyOGUyS2ZVTlM5TFBjVGhNYXpTSVltTkprMDZsUnFSczZKd3BiajZ0OQ%3D%3D
家庭剧场,https://feiyang.wangdu.site/decrypt.php?url=QlN1ZWMxYURwQW5VOThlZjZHTWwzckkyOGUyS2ZVTlM5TFBjVGhNYXpTTDZWMjdXZjQ3UE85MktseUh3Z2ZqMg%3D%3D
精品大剧,https://feiyang.wangdu.site/decrypt.php?url=QlN1ZWMxYURwQW5VOThlZjZHTWwzckkyOGUyS2ZVTlM5TFBjVGhNYXpTS3UyMmJObEdEVlN4dzFhdlcyZkJBZQ%3D%3D
都市剧场,https://feiyang.wangdu.site/decrypt.php?url=OURtTUVTclhkUWRWQWFRT3MvelBoSmsrdjBJaFEvNlR5d2FCbFNySktlVGcvYncxY3l0QStTd3NHcGRnVEQyRzZibGdCMHdabWtiSUZDL2tCVC9HWUFqZEt6UjBCZUIzakd4YkRpcW5WOHcyNTZUTFlKZ1Z1bC9GRmVod09DWHY%3D
都市剧场,http://222.179.42.129:8181/hls1.m3u8?zzhongqd

💾福建频道,#genre#
福建文体,http://192.168.6.1:1207/rtp/239.255.40.155:8208
福建新闻,http://192.168.6.1:1207/rtp/239.255.40.151:8208
福建经济,http://192.168.6.1:1207/rtp/239.255.40.154:8208
福建综合,http://192.168.6.1:1207/rtp/239.255.40.202:8208
福建综合,http://192.168.6.1:1207/rtp/239.255.40.148:8208
福建公共,http://192.168.6.1:1207/rtp/239.255.40.150:8208
福建旅游,http://192.168.6.1:1207/rtp/239.255.40.153:8208
海峡卫视,http://192.168.6.1:1207/rtp/239.255.40.157:8208
厦门卫视,http://192.168.6.1:1207/rtp/239.255.40.28:8208
厦门卫视,https://feiyang.wangdu.site/decrypt.php?url=WGtWV0hCRkN5TjVzN05INVdjQ25kNmU1c1pwTllzcHdjam1MQkwzancvdVZqUWorSG5vcW5CODdRSHo0eEl1Q1VtRHYvaTFJRGhzM3ZsNW93bDY2a0c3bUF4NmFBWFVmcWtjQm5icDAva3J5L3MwY0dXR1h5ckNsS0lFRFdWdXo%3D
厦门一套,http://192.168.6.1:1207/rtp/239.255.40.171:8208
平潭卫视,http://192.168.6.1:1207/rtp/239.255.40.191:8208
泉州一套,http://192.168.6.1:1207/rtp/239.255.40.172:8208

📼其他频道,#genre#
CETV1,http://192.168.6.1:1207/rtp/239.255.40.201:8208
CETV2,http://192.168.6.1:1207/rtp/239.255.40.30:8208
CETV4,http://192.168.6.1:1207/rtp/239.255.40.31:8208
睛彩青少,http://192.168.6.1:1207/rtp/239.255.40.207:8208
睛彩竞技,http://192.168.6.1:1207/rtp/239.255.40.208:8208
睛彩篮球,http://192.168.6.1:1207/rtp/239.255.40.209:8208
睛彩广场舞,http://192.168.6.1:1207/rtp/239.255.40.210:8208
福建教育,http://192.168.6.1:1207/rtp/239.255.40.106:8208
山东教育,http://192.168.6.1:1207/rtp/239.255.40.32:8208
纪实科教,http://192.168.6.1:1207/rtp/239.255.40.205:8208
金鹰纪实,http://192.168.6.1:1207/rtp/239.255.40.57:8208
金鹰纪实,http://wouu.net:9977/udp/239.93.0.130:5140
财富天下,http://192.168.6.1:1207/rtp/239.255.40.33:8208
CCTV3+,http://192.168.6.1:1207/rtp/239.255.40.68:8208
CCTV5+HD,http://192.168.6.1:1207/rtp/239.255.40.71:8208
IPTV3+,http://192.168.6.1:1207/rtp/239.255.40.62:8208
IPTV法治,http://192.168.6.1:1207/rtp/239.255.40.61:8208
IPTV相声小品,http://192.168.6.1:1207/rtp/239.255.40.59:8208
中国天气,http://192.168.6.1:1207/rtp/239.255.40.89:8208
中国交通,http://192.168.6.1:1207/rtp/239.255.40.211:8208
IPTV魅力时尚,http://192.168.6.1:1207/rtp/239.255.40.67:8208
CGTN英语,http://192.168.6.1:1207/rtp/239.255.40.5:8208
CGTN英语,https://feiyang.wangdu.site/decrypt.php?url=cEpmYVIxcTl4OUk5ZDVLYkUydjZrQ0FEVXNjcWxacTRId0pIcXVxb2ljUT0%3D
CGTN俄语,http://192.168.6.1:1207/rtp/239.255.40.179:8208
CGTN俄语,https://feiyang.wangdu.site/decrypt.php?url=cEpmYVIxcTl4OUk5ZDVLYkUydjZrR2UzcGtlOC90cjN0SThPdmhrbDZOOD0%3D
CGTN法语,http://192.168.6.1:1207/rtp/239.255.40.178:8208
CGTN法语,https://feiyang.wangdu.site/decrypt.php?url=cEpmYVIxcTl4OUk5ZDVLYkUydjZrT25RWjNFZHROalU5UkUweisvOFd6dz0%3D
CGTN纪录,http://192.168.6.1:1207/rtp/239.255.40.183:8208
CGTN纪录,https://feiyang.wangdu.site/decrypt.php?url=cEpmYVIxcTl4OUk5ZDVLYkUydjZrRlYrMkJhV1IyZ1g5Zm9KNmZCeVBaWT0%3D
CGTN阿语,https://feiyang.wangdu.site/decrypt.php?url=cEpmYVIxcTl4OUk5ZDVLYkUydjZrSWo4WXU1QVJNbGYrZ0RnV2FFOWtUWT0%3D
CGTN西语,https://feiyang.wangdu.site/decrypt.php?url=cEpmYVIxcTl4OUk5ZDVLYkUydjZrSDg1eHhlbGx6NVNFdW1tMWpuY3orRT0%3D
凤凰中文,https://feiyang.wangdu.site/decrypt.php?url=eWxyNlNiS1JJdUx6eS9QSzNvNXczRU0zblZlbUZNd0RHY2Q4anFxdUd3Z1dabnFqMXhKcU5YMjF3UmxUdEptUg%3D%3D
凤凰资讯,https://feiyang.wangdu.site/decrypt.php?url=eWxyNlNiS1JJdUx6eS9QSzNvNXczQlVnYU4ydDJ3Ylk4YkpraGxQdlhGZklBcGZxUXhNV0I4M3RoQ05XWmZlK3Z1SzBqdlpweVNLU3RYUmtVZ0VwU3c9PQ%3D%3D
凤凰香港,https://cdn.iptv8k.top/dl/jrys.php?id=18&time=20240926215313&ip=111.229.253.40
凤凰香港,https://feiyang.wangdu.site/decrypt.php?url=dzBKYVdyVzVkSCtFRy8zK01SRTB4L1V6cDhZYVRPVERYcFZMalhISUdBUC95WVV4WHBUa0J2VExRanU3Y2YvTg%3D%3D
